epoch,iso_utc,http_code,latency_ms,success,curl_exit,error
1771618540,2026-02-20T20:15:40Z,200,21.349,1,0,
1771618545,2026-02-20T20:15:45Z,200,60.757,1,0,
1771618550,2026-02-20T20:15:50Z,200,46.775,1,0,
1771618555,2026-02-20T20:15:55Z,200,17.697,1,0,
1771618560,2026-02-20T20:16:00Z,200,26.279,1,0,
1771618566,2026-02-20T20:16:06Z,200,79.542,1,0,
1771618571,2026-02-20T20:16:11Z,200,132.285,1,0,
1771618576,2026-02-20T20:16:16Z,200,18.509,1,0,
1771618581,2026-02-20T20:16:21Z,200,52.661,1,0,
1771618587,2026-02-20T20:16:27Z,200,46.164,1,0,
1771618592,2026-02-20T20:16:32Z,200,19.129,1,0,
1771618597,2026-02-20T20:16:37Z,200,19.771,1,0,
1771618602,2026-02-20T20:16:42Z,200,46.610,1,0,
1771618607,2026-02-20T20:16:47Z,200,22.611,1,0,
1771618613,2026-02-20T20:16:53Z,200,49.308,1,0,
1771618618,2026-02-20T20:16:58Z,200,119.142,1,0,
1771618623,2026-02-20T20:17:03Z,200,126.964,1,0,
1771618629,2026-02-20T20:17:09Z,200,23.235,1,0,
1771618634,2026-02-20T20:17:14Z,200,21.304,1,0,
1771618639,2026-02-20T20:17:19Z,200,22.467,1,0,
1771618644,2026-02-20T20:17:24Z,200,71.238,1,0,
1771618649,2026-02-20T20:17:29Z,200,29.769,1,0,
1771618655,2026-02-20T20:17:35Z,200,18.789,1,0,
1771618660,2026-02-20T20:17:40Z,200,51.487,1,0,
1771618665,2026-02-20T20:17:45Z,200,49.192,1,0,
1771618670,2026-02-20T20:17:50Z,200,39.079,1,0,
1771618676,2026-02-20T20:17:56Z,200,116.414,1,0,
1771618681,2026-02-20T20:18:01Z,200,107.953,1,0,
1771618686,2026-02-20T20:18:06Z,200,26.665,1,0,
1771618691,2026-02-20T20:18:11Z,200,19.452,1,0,
1771618697,2026-02-20T20:18:17Z,200,19.979,1,0,
1771618702,2026-02-20T20:18:22Z,200,47.628,1,0,
1771618707,2026-02-20T20:18:27Z,200,18.412,1,0,
1771618712,2026-02-20T20:18:32Z,200,24.170,1,0,
1771618718,2026-02-20T20:18:38Z,200,48.065,1,0,
1771618723,2026-02-20T20:18:43Z,200,26.325,1,0,
1771618728,2026-02-20T20:18:48Z,200,33.089,1,0,
1771618733,2026-02-20T20:18:53Z,200,19.214,1,0,
1771618739,2026-02-20T20:18:59Z,200,22.073,1,0,
1771618744,2026-02-20T20:19:04Z,200,16.987,1,0,
1771618749,2026-02-20T20:19:09Z,200,107.719,1,0,
1771618755,2026-02-20T20:19:15Z,200,129.028,1,0,
1771618760,2026-02-20T20:19:20Z,200,21.149,1,0,
1771618765,2026-02-20T20:19:25Z,200,19.938,1,0,
1771618771,2026-02-20T20:19:31Z,200,26.206,1,0,
1771618776,2026-02-20T20:19:36Z,200,13.919,1,0,
1771618781,2026-02-20T20:19:41Z,200,30.356,1,0,
1771618786,2026-02-20T20:19:46Z,200,18.243,1,0,
1771618791,2026-02-20T20:19:51Z,200,22.244,1,0,
1771618797,2026-02-20T20:19:57Z,200,17.999,1,0,
1771618802,2026-02-20T20:20:02Z,200,101.054,1,0,
1771618807,2026-02-20T20:20:07Z,200,14.350,1,0,
1771618813,2026-02-20T20:20:13Z,200,80.683,1,0,
1771618818,2026-02-20T20:20:18Z,200,26.730,1,0,
1771618823,2026-02-20T20:20:23Z,200,30.278,1,0,
1771618829,2026-02-20T20:20:29Z,200,56.380,1,0,
1771618834,2026-02-20T20:20:34Z,200,19.864,1,0,
1771618839,2026-02-20T20:20:39Z,200,56.081,1,0,
1771618844,2026-02-20T20:20:44Z,200,20.590,1,0,
1771618850,2026-02-20T20:20:50Z,200,17.161,1,0,
1771618855,2026-02-20T20:20:55Z,200,37.684,1,0,
1771618861,2026-02-20T20:21:01Z,200,99.789,1,0,
1771618866,2026-02-20T20:21:06Z,200,17.430,1,0,
1771618871,2026-02-20T20:21:11Z,200,28.683,1,0,
1771618877,2026-02-20T20:21:17Z,200,18.420,1,0,
1771618882,2026-02-20T20:21:22Z,200,124.947,1,0,
1771618887,2026-02-20T20:21:27Z,200,122.755,1,0,
1771618892,2026-02-20T20:21:32Z,200,127.247,1,0,
1771618898,2026-02-20T20:21:38Z,200,17.256,1,0,
1771618903,2026-02-20T20:21:43Z,200,120.232,1,0,
1771618908,2026-02-20T20:21:48Z,200,16.585,1,0,
1771618914,2026-02-20T20:21:54Z,200,52.398,1,0,
1771618919,2026-02-20T20:21:59Z,200,172.711,1,0,
1771618924,2026-02-20T20:22:04Z,200,27.879,1,0,
1771618929,2026-02-20T20:22:09Z,200,103.565,1,0,
1771618935,2026-02-20T20:22:15Z,200,17.599,1,0,
1771618940,2026-02-20T20:22:20Z,200,114.982,1,0,
1771618946,2026-02-20T20:22:26Z,200,16.432,1,0,
1771618951,2026-02-20T20:22:31Z,200,38.184,1,0,
1771618956,2026-02-20T20:22:36Z,200,27.061,1,0,
1771618961,2026-02-20T20:22:41Z,200,120.751,1,0,
1771618967,2026-02-20T20:22:47Z,200,19.211,1,0,
1771618972,2026-02-20T20:22:52Z,200,127.659,1,0,
1771618977,2026-02-20T20:22:57Z,200,20.034,1,0,
1771618982,2026-02-20T20:23:02Z,200,93.037,1,0,
1771618988,2026-02-20T20:23:08Z,200,16.756,1,0,
1771618993,2026-02-20T20:23:13Z,200,75.712,1,0,
1771618998,2026-02-20T20:23:18Z,200,21.163,1,0,
1771619003,2026-02-20T20:23:23Z,200,105.414,1,0,
1771619009,2026-02-20T20:23:29Z,200,22.045,1,0,
1771619014,2026-02-20T20:23:34Z,200,116.961,1,0,
1771619019,2026-02-20T20:23:39Z,200,61.796,1,0,
1771619025,2026-02-20T20:23:45Z,200,23.296,1,0,
1771619030,2026-02-20T20:23:50Z,200,82.477,1,0,
1771619035,2026-02-20T20:23:55Z,200,106.112,1,0,
1771619041,2026-02-20T20:24:01Z,200,18.756,1,0,
1771619046,2026-02-20T20:24:06Z,200,121.768,1,0,
1771619051,2026-02-20T20:24:11Z,200,68.643,1,0,
1771619056,2026-02-20T20:24:16Z,200,17.490,1,0,
1771619062,2026-02-20T20:24:22Z,200,21.175,1,0,
1771619067,2026-02-20T20:24:27Z,200,16.865,1,0,
1771619072,2026-02-20T20:24:32Z,200,95.939,1,0,
1771619078,2026-02-20T20:24:38Z,200,19.857,1,0,
1771619083,2026-02-20T20:24:43Z,200,18.266,1,0,
1771619088,2026-02-20T20:24:48Z,200,17.618,1,0,
1771619093,2026-02-20T20:24:53Z,200,127.410,1,0,
1771619098,2026-02-20T20:24:58Z,200,16.705,1,0,
1771619104,2026-02-20T20:25:04Z,200,25.523,1,0,
1771619109,2026-02-20T20:25:09Z,200,22.931,1,0,
1771619114,2026-02-20T20:25:14Z,200,23.846,1,0,
1771619120,2026-02-20T20:25:20Z,200,17.233,1,0,
1771619125,2026-02-20T20:25:25Z,200,99.400,1,0,
1771619130,2026-02-20T20:25:30Z,200,69.130,1,0,
1771619136,2026-02-20T20:25:36Z,200,66.730,1,0,
1771619141,2026-02-20T20:25:41Z,200,69.466,1,0,
1771619146,2026-02-20T20:25:46Z,200,16.345,1,0,
1771619151,2026-02-20T20:25:51Z,200,31.630,1,0,
1771619157,2026-02-20T20:25:57Z,200,95.950,1,0,
1771619162,2026-02-20T20:26:02Z,200,124.908,1,0,
1771619167,2026-02-20T20:26:07Z,200,18.988,1,0,
1771619172,2026-02-20T20:26:12Z,200,24.293,1,0,
1771619178,2026-02-20T20:26:18Z,200,20.321,1,0,
1771619183,2026-02-20T20:26:23Z,200,22.436,1,0,
1771619188,2026-02-20T20:26:28Z,200,20.089,1,0,
1771619194,2026-02-20T20:26:34Z,200,85.231,1,0,
1771619199,2026-02-20T20:26:39Z,200,17.875,1,0,
1771619204,2026-02-20T20:26:44Z,200,30.742,1,0,
1771619209,2026-02-20T20:26:49Z,200,32.703,1,0,
1771619215,2026-02-20T20:26:55Z,200,22.610,1,0,
1771619220,2026-02-20T20:27:00Z,200,20.690,1,0,
1771619225,2026-02-20T20:27:05Z,200,16.190,1,0,
1771619231,2026-02-20T20:27:11Z,200,14.838,1,0,
1771619236,2026-02-20T20:27:16Z,200,19.131,1,0,
1771619241,2026-02-20T20:27:21Z,200,18.708,1,0,
1771619246,2026-02-20T20:27:26Z,200,30.779,1,0,
1771619252,2026-02-20T20:27:32Z,200,16.013,1,0,
1771619257,2026-02-20T20:27:37Z,200,99.129,1,0,
1771619262,2026-02-20T20:27:42Z,200,57.483,1,0,
1771619267,2026-02-20T20:27:47Z,200,42.238,1,0,
1771619273,2026-02-20T20:27:53Z,200,14.578,1,0,
1771619278,2026-02-20T20:27:58Z,200,17.191,1,0,
1771619283,2026-02-20T20:28:03Z,200,16.143,1,0,
1771619288,2026-02-20T20:28:08Z,200,22.367,1,0,
1771619294,2026-02-20T20:28:14Z,200,16.868,1,0,
1771619299,2026-02-20T20:28:19Z,200,35.042,1,0,
1771619304,2026-02-20T20:28:24Z,200,16.527,1,0,
1771619309,2026-02-20T20:28:29Z,200,20.100,1,0,
1771619315,2026-02-20T20:28:35Z,200,19.307,1,0,
1771619320,2026-02-20T20:28:40Z,200,113.501,1,0,
1771619325,2026-02-20T20:28:45Z,200,78.071,1,0,
1771619331,2026-02-20T20:28:51Z,200,74.758,1,0,
1771619336,2026-02-20T20:28:56Z,200,68.458,1,0,
1771619341,2026-02-20T20:29:01Z,200,52.800,1,0,
1771619347,2026-02-20T20:29:07Z,200,17.977,1,0,
1771619352,2026-02-20T20:29:12Z,200,19.424,1,0,
1771619357,2026-02-20T20:29:17Z,200,21.107,1,0,
1771619363,2026-02-20T20:29:23Z,200,17.549,1,0,
1771619368,2026-02-20T20:29:28Z,200,22.092,1,0,
1771619373,2026-02-20T20:29:33Z,200,19.583,1,0,
1771619378,2026-02-20T20:29:38Z,200,17.743,1,0,
1771619383,2026-02-20T20:29:43Z,200,17.752,1,0,
1771619389,2026-02-20T20:29:49Z,200,18.158,1,0,
1771619394,2026-02-20T20:29:54Z,200,22.100,1,0,
1771619399,2026-02-20T20:29:59Z,200,92.495,1,0,
1771619404,2026-02-20T20:30:04Z,200,109.273,1,0,
1771619410,2026-02-20T20:30:10Z,200,16.323,1,0,
1771619415,2026-02-20T20:30:15Z,200,18.120,1,0,
1771619420,2026-02-20T20:30:20Z,200,18.911,1,0,
1771619426,2026-02-20T20:30:26Z,200,20.831,1,0,
1771619431,2026-02-20T20:30:31Z,200,88.042,1,0,
1771619436,2026-02-20T20:30:36Z,200,122.316,1,0,
1771619442,2026-02-20T20:30:42Z,200,59.080,1,0,
1771619447,2026-02-20T20:30:47Z,200,19.365,1,0,
1771619453,2026-02-20T20:30:53Z,200,16.381,1,0,
1771619458,2026-02-20T20:30:58Z,200,19.126,1,0,
1771619463,2026-02-20T20:31:03Z,200,90.666,1,0,
1771619468,2026-02-20T20:31:08Z,200,118.181,1,0,
1771619474,2026-02-20T20:31:14Z,200,51.947,1,0,
1771619480,2026-02-20T20:31:20Z,200,25.346,1,0,
1771619485,2026-02-20T20:31:25Z,200,80.121,1,0,
1771619490,2026-02-20T20:31:30Z,200,40.987,1,0,
1771619496,2026-02-20T20:31:36Z,200,21.386,1,0,
1771619501,2026-02-20T20:31:41Z,200,21.379,1,0,
1771619506,2026-02-20T20:31:46Z,200,21.963,1,0,
1771619511,2026-02-20T20:31:51Z,200,34.852,1,0,
1771619517,2026-02-20T20:31:57Z,200,21.034,1,0,
1771619522,2026-02-20T20:32:02Z,200,17.983,1,0,
1771619527,2026-02-20T20:32:07Z,200,60.991,1,0,
1771619532,2026-02-20T20:32:12Z,200,99.050,1,0,
1771619538,2026-02-20T20:32:18Z,200,86.612,1,0,
1771619543,2026-02-20T20:32:23Z,200,114.312,1,0,
1771619548,2026-02-20T20:32:28Z,200,101.595,1,0,
1771619554,2026-02-20T20:32:34Z,200,15.722,1,0,
1771619559,2026-02-20T20:32:39Z,200,80.643,1,0,
1771619564,2026-02-20T20:32:44Z,200,30.827,1,0,
1771619569,2026-02-20T20:32:49Z,200,23.652,1,0,
1771619575,2026-02-20T20:32:55Z,200,21.018,1,0,
1771619580,2026-02-20T20:33:00Z,200,125.927,1,0,
1771619585,2026-02-20T20:33:05Z,200,22.580,1,0,
1771619590,2026-02-20T20:33:10Z,200,72.886,1,0,
1771619596,2026-02-20T20:33:16Z,200,16.688,1,0,
1771619601,2026-02-20T20:33:21Z,200,33.748,1,0,
1771619606,2026-02-20T20:33:26Z,200,17.206,1,0,
1771619611,2026-02-20T20:33:31Z,200,17.777,1,0,
1771619617,2026-02-20T20:33:37Z,200,17.173,1,0,
1771619622,2026-02-20T20:33:42Z,200,83.465,1,0,
1771619627,2026-02-20T20:33:47Z,200,113.770,1,0,
1771619633,2026-02-20T20:33:53Z,200,117.210,1,0,
1771619638,2026-02-20T20:33:58Z,200,20.934,1,0,
1771619643,2026-02-20T20:34:03Z,200,86.152,1,0,
1771619648,2026-02-20T20:34:08Z,200,99.219,1,0,
1771619654,2026-02-20T20:34:14Z,200,116.562,1,0,
1771619659,2026-02-20T20:34:19Z,200,27.386,1,0,
1771619664,2026-02-20T20:34:24Z,200,119.041,1,0,
1771619670,2026-02-20T20:34:30Z,200,17.180,1,0,
1771619675,2026-02-20T20:34:35Z,200,58.649,1,0,
1771619680,2026-02-20T20:34:40Z,200,16.446,1,0,
1771619685,2026-02-20T20:34:45Z,200,117.811,1,0,
1771619691,2026-02-20T20:34:51Z,200,18.042,1,0,
1771619696,2026-02-20T20:34:56Z,200,16.277,1,0,
1771619701,2026-02-20T20:35:01Z,200,19.789,1,0,
1771619706,2026-02-20T20:35:06Z,200,111.828,1,0,
1771619712,2026-02-20T20:35:12Z,200,19.415,1,0,
1771619717,2026-02-20T20:35:17Z,200,27.755,1,0,
1771619722,2026-02-20T20:35:22Z,200,18.154,1,0,
1771619727,2026-02-20T20:35:27Z,200,48.358,1,0,
1771619733,2026-02-20T20:35:33Z,200,16.703,1,0,
1771619738,2026-02-20T20:35:38Z,200,49.891,1,0,
1771619743,2026-02-20T20:35:43Z,200,19.765,1,0,
1771619749,2026-02-20T20:35:49Z,200,100.785,1,0,
1771619755,2026-02-20T20:35:55Z,200,119.923,1,0,
1771619760,2026-02-20T20:36:00Z,200,87.187,1,0,
1771619766,2026-02-20T20:36:06Z,200,68.571,1,0,
1771619771,2026-02-20T20:36:11Z,200,20.232,1,0,
1771619777,2026-02-20T20:36:17Z,200,20.281,1,0,
1771619782,2026-02-20T20:36:22Z,200,96.923,1,0,
1771619788,2026-02-20T20:36:28Z,200,97.238,1,0,
1771619794,2026-02-20T20:36:34Z,200,72.779,1,0,
1771619800,2026-02-20T20:36:40Z,200,21.430,1,0,
1771619806,2026-02-20T20:36:46Z,200,27.866,1,0,
1771619811,2026-02-20T20:36:51Z,200,18.793,1,0,
1771619817,2026-02-20T20:36:57Z,200,16.274,1,0,
1771619822,2026-02-20T20:37:02Z,200,64.476,1,0,
1771619827,2026-02-20T20:37:07Z,200,23.521,1,0,
1771619832,2026-02-20T20:37:12Z,200,61.804,1,0,
1771619838,2026-02-20T20:37:18Z,200,23.435,1,0,
1771619843,2026-02-20T20:37:23Z,200,17.443,1,0,
1771619848,2026-02-20T20:37:28Z,200,21.754,1,0,
1771619854,2026-02-20T20:37:34Z,200,114.644,1,0,
1771619859,2026-02-20T20:37:39Z,200,83.310,1,0,
1771619864,2026-02-20T20:37:44Z,200,18.181,1,0,
1771619869,2026-02-20T20:37:49Z,200,83.826,1,0,
1771619875,2026-02-20T20:37:55Z,200,20.172,1,0,
1771619880,2026-02-20T20:38:00Z,200,58.175,1,0,
1771619885,2026-02-20T20:38:05Z,200,15.297,1,0,
1771619891,2026-02-20T20:38:11Z,200,25.890,1,0,
1771619896,2026-02-20T20:38:16Z,200,19.221,1,0,
1771619901,2026-02-20T20:38:21Z,200,127.243,1,0,
1771619906,2026-02-20T20:38:26Z,200,113.237,1,0,
1771619912,2026-02-20T20:38:32Z,200,17.146,1,0,
1771619917,2026-02-20T20:38:37Z,200,126.020,1,0,
1771619922,2026-02-20T20:38:42Z,200,100.182,1,0,
1771619928,2026-02-20T20:38:48Z,200,19.962,1,0,
1771619933,2026-02-20T20:38:53Z,200,22.494,1,0,
1771619938,2026-02-20T20:38:58Z,200,51.341,1,0,
1771619943,2026-02-20T20:39:03Z,200,105.028,1,0,
1771619949,2026-02-20T20:39:09Z,200,70.215,1,0,
1771619954,2026-02-20T20:39:14Z,200,17.515,1,0,
1771619959,2026-02-20T20:39:19Z,200,51.859,1,0,
1771619965,2026-02-20T20:39:25Z,200,94.910,1,0,
1771619970,2026-02-20T20:39:30Z,200,17.698,1,0,
1771619975,2026-02-20T20:39:35Z,200,17.946,1,0,
1771619980,2026-02-20T20:39:40Z,200,17.413,1,0,
1771619986,2026-02-20T20:39:46Z,200,22.484,1,0,
1771619991,2026-02-20T20:39:51Z,200,19.001,1,0,
1771619996,2026-02-20T20:39:56Z,200,20.717,1,0,
1771620001,2026-02-20T20:40:02Z,200,19.013,1,0,
1771620007,2026-02-20T20:40:07Z,200,20.794,1,0,
1771620012,2026-02-20T20:40:12Z,200,18.715,1,0,
1771620017,2026-02-20T20:40:17Z,200,19.294,1,0,
1771620022,2026-02-20T20:40:22Z,200,20.214,1,0,
1771620028,2026-02-20T20:40:28Z,200,15.488,1,0,
1771620033,2026-02-20T20:40:33Z,200,20.169,1,0,
1771620038,2026-02-20T20:40:38Z,200,17.273,1,0,
1771620043,2026-02-20T20:40:43Z,200,21.873,1,0,
1771620049,2026-02-20T20:40:49Z,200,19.393,1,0,
1771620054,2026-02-20T20:40:54Z,200,17.999,1,0,
1771620059,2026-02-20T20:40:59Z,200,21.003,1,0,
1771620064,2026-02-20T20:41:04Z,200,18.382,1,0,
1771620070,2026-02-20T20:41:10Z,200,17.568,1,0,
1771620075,2026-02-20T20:41:15Z,200,22.864,1,0,
1771620080,2026-02-20T20:41:20Z,200,22.379,1,0,
1771620085,2026-02-20T20:41:25Z,200,19.985,1,0,
1771620091,2026-02-20T20:41:31Z,200,17.936,1,0,
1771620096,2026-02-20T20:41:36Z,200,21.881,1,0,
1771620101,2026-02-20T20:41:41Z,200,21.875,1,0,
1771620106,2026-02-20T20:41:47Z,200,20.006,1,0,
1771620112,2026-02-20T20:41:52Z,200,19.125,1,0,
1771620117,2026-02-20T20:41:57Z,200,18.107,1,0,
1771620122,2026-02-20T20:42:02Z,200,23.333,1,0,
1771620127,2026-02-20T20:42:07Z,200,19.363,1,0,
1771620133,2026-02-20T20:42:13Z,200,30.087,1,0,
1771620138,2026-02-20T20:42:18Z,200,24.703,1,0,
1771620143,2026-02-20T20:42:23Z,200,17.551,1,0,
1771620148,2026-02-20T20:42:29Z,200,17.894,1,0,
1771620154,2026-02-20T20:42:34Z,200,64.124,1,0,
1771620160,2026-02-20T20:42:40Z,200,16.158,1,0,
1771620165,2026-02-20T20:42:45Z,200,45.724,1,0,
1771620170,2026-02-20T20:42:50Z,200,16.595,1,0,
1771620176,2026-02-20T20:42:56Z,200,54.036,1,0,
1771620181,2026-02-20T20:43:01Z,200,19.925,1,0,
1771620186,2026-02-20T20:43:06Z,200,15.991,1,0,
1771620191,2026-02-20T20:43:11Z,200,16.225,1,0,
1771620197,2026-02-20T20:43:17Z,200,60.463,1,0,
1771620202,2026-02-20T20:43:22Z,200,114.989,1,0,
1771620207,2026-02-20T20:43:27Z,200,13.842,1,0,
1771620213,2026-02-20T20:43:33Z,200,41.193,1,0,
1771620218,2026-02-20T20:43:38Z,200,14.228,1,0,
1771620223,2026-02-20T20:43:43Z,200,106.761,1,0,
1771620229,2026-02-20T20:43:49Z,200,91.124,1,0,
1771620234,2026-02-20T20:43:54Z,200,99.891,1,0,
1771620239,2026-02-20T20:43:59Z,200,80.653,1,0,
1771620245,2026-02-20T20:44:05Z,200,55.023,1,0,
1771620250,2026-02-20T20:44:10Z,200,17.665,1,0,
1771620255,2026-02-20T20:44:15Z,200,94.877,1,0,
1771620260,2026-02-20T20:44:20Z,200,17.579,1,0,
1771620266,2026-02-20T20:44:26Z,200,15.192,1,0,
1771620271,2026-02-20T20:44:31Z,200,201.802,1,0,
1771620276,2026-02-20T20:44:36Z,200,112.616,1,0,
1771620282,2026-02-20T20:44:42Z,200,93.165,1,0,
1771620287,2026-02-20T20:44:47Z,200,45.679,1,0,
1771620292,2026-02-20T20:44:52Z,200,61.162,1,0,
1771620298,2026-02-20T20:44:58Z,200,20.612,1,0,
1771620303,2026-02-20T20:45:03Z,200,60.945,1,0,
1771620308,2026-02-20T20:45:08Z,200,19.483,1,0,
1771620313,2026-02-20T20:45:13Z,200,43.473,1,0,
1771620319,2026-02-20T20:45:19Z,200,15.631,1,0,
1771620324,2026-02-20T20:45:24Z,200,16.610,1,0,
1771620329,2026-02-20T20:45:29Z,200,21.637,1,0,
1771620334,2026-02-20T20:45:34Z,200,58.166,1,0,
1771620340,2026-02-20T20:45:40Z,200,18.410,1,0,
1771620345,2026-02-20T20:45:45Z,200,88.797,1,0,
1771620350,2026-02-20T20:45:50Z,200,18.720,1,0,
1771620355,2026-02-20T20:45:55Z,200,101.788,1,0,
1771620361,2026-02-20T20:46:01Z,200,18.253,1,0,
1771620366,2026-02-20T20:46:06Z,200,94.073,1,0,
1771620371,2026-02-20T20:46:11Z,200,16.873,1,0,
1771620377,2026-02-20T20:46:17Z,200,56.887,1,0,
1771620382,2026-02-20T20:46:22Z,200,18.092,1,0,
1771620387,2026-02-20T20:46:27Z,200,63.834,1,0,
1771620392,2026-02-20T20:46:32Z,200,59.771,1,0,
1771620398,2026-02-20T20:46:38Z,200,32.744,1,0,
1771620403,2026-02-20T20:46:43Z,200,17.710,1,0,
1771620408,2026-02-20T20:46:48Z,200,40.051,1,0,
1771620413,2026-02-20T20:46:53Z,200,18.622,1,0,
1771620419,2026-02-20T20:46:59Z,200,117.175,1,0,
1771620424,2026-02-20T20:47:04Z,200,108.177,1,0,
1771620429,2026-02-20T20:47:09Z,200,91.856,1,0,
1771620435,2026-02-20T20:47:15Z,200,103.205,1,0,
1771620440,2026-02-20T20:47:20Z,200,22.196,1,0,
1771620445,2026-02-20T20:47:25Z,200,79.181,1,0,
1771620450,2026-02-20T20:47:30Z,200,227.256,1,0,
1771620456,2026-02-20T20:47:36Z,200,19.455,1,0,
1771620461,2026-02-20T20:47:41Z,200,89.499,1,0,
1771620466,2026-02-20T20:47:46Z,200,17.977,1,0,
1771620472,2026-02-20T20:47:52Z,200,71.897,1,0,
1771620477,2026-02-20T20:47:57Z,200,17.820,1,0,
1771620482,2026-02-20T20:48:02Z,200,16.386,1,0,
1771620487,2026-02-20T20:48:07Z,200,75.808,1,0,
1771620493,2026-02-20T20:48:13Z,200,17.009,1,0,
1771620498,2026-02-20T20:48:18Z,200,83.169,1,0,
1771620503,2026-02-20T20:48:23Z,200,19.630,1,0,
1771620509,2026-02-20T20:48:29Z,200,99.844,1,0,
1771620514,2026-02-20T20:48:34Z,200,16.013,1,0,
1771620519,2026-02-20T20:48:39Z,200,43.443,1,0,
1771620524,2026-02-20T20:48:44Z,200,20.174,1,0,
1771620530,2026-02-20T20:48:50Z,200,62.533,1,0,
1771620535,2026-02-20T20:48:55Z,200,18.403,1,0,
1771620540,2026-02-20T20:49:00Z,200,47.815,1,0,
1771620546,2026-02-20T20:49:06Z,200,23.149,1,0,
1771620551,2026-02-20T20:49:11Z,200,96.531,1,0,
1771620556,2026-02-20T20:49:16Z,200,119.605,1,0,
1771620562,2026-02-20T20:49:22Z,200,15.918,1,0,
1771620567,2026-02-20T20:49:27Z,200,114.363,1,0,
1771620572,2026-02-20T20:49:32Z,200,20.354,1,0,
1771620577,2026-02-20T20:49:37Z,200,28.819,1,0,
1771620583,2026-02-20T20:49:43Z,200,119.881,1,0,
1771620588,2026-02-20T20:49:48Z,200,16.570,1,0,
1771620593,2026-02-20T20:49:53Z,200,101.576,1,0,
1771620598,2026-02-20T20:49:58Z,200,120.804,1,0,
